"Substance","NUTS 2","NUTS 2 desc","Sector","Y_1990","Y_1991","Y_1992","Y_1993","Y_1994","Y_1995","Y_1996","Y_1997","Y_1998","Y_1999","Y_2000","Y_2001","Y_2002","Y_2003","Y_2004","Y_2005","Y_2006","Y_2007","Y_2008","Y_2009","Y_2010","Y_2011","Y_2012","Y_2013","Y_2014","Y_2015","Y_2016","Y_2017","Y_2018","Y_2019","Y_2020","Y_2021","Y_2022"
"GWP_100_AR5_GHG","ITF4","Puglia","Agriculture","834.90798311414","830.23388165818","815.47404151822","796.35004226539","784.52478633727","774.08511355553","797.1157201696","768.02464823976","781.06411882305","783.96574978983","771.17103555837","681.99360381485","716.00708953396","691.15133575251","681.78486089109","657.95416635827","666.47710638688","673.06012378904","671.0676979217","652.587159814","655.60137246383","636.85331261087","649.70393255138","650.14055380823","638.98400362031","628.89739129957","673.87179585585","662.21402015111","675.05558295857","662.93678332962","675.09571182709","678.74266065515","677.47741385021"
"GWP_100_AR5_GHG","ITF4","Puglia","Buildings","4391.7951412016","4717.2444404286","4477.4587950655","4517.8630849375","4061.4919941209","4430.8273096367","4514.6566860393","4419.930886144","4523.6900001151","4714.8700818247","4490.9716974388","4700.2269064828","4484.6838108025","4723.3898037446","4799.0742344441","5082.7366964139","4821.4533028994","4442.7178976832","4509.7372631507","4583.5995557266","4628.8009192896","4376.5988575906","4277.4692511432","4125.8332280231","3593.112836041","3920.5237437643","3904.1223613904","3916.9375489834","3834.8733955212","3712.3975089261","3623.6604011589","3902.9730276183","3693.1640615018"
"GWP_100_AR5_GHG","ITF4","Puglia","Energy","7695.5463099771","8995.4679831596","8635.2408516806","7281.9259618882","8452.5516346219","10146.24772223","9320.5221381822","8787.9064324242","9612.3902666645","9997.5933756429","10605.611084399","12829.277061092","14768.514706811","16060.836653036","19834.521000497","20919.456113067","22427.343024647","22762.869236905","22177.37568109","16754.096357031","15953.37096086","17710.537003177","18340.163371394","16604.359422908","15713.593956723","16091.672388428","14294.439190662","14614.318563585","13166.15171048","10278.229914617","8302.4897045921","8264.0222777943","9698.1545265092"
"GWP_100_AR5_GHG","ITF4","Puglia","Industry","18384.661399955","17650.389677092","16084.130101503","15732.193984135","16108.148891993","16551.87212109","15438.539621761","15770.29062712","14896.435110185","14218.478529337","15369.064021113","15015.070153084","13934.306550904","15272.024596952","15444.476683014","15392.043059381","14721.68103497","13772.390512613","12871.64705869","9363.3184982755","11799.962495033","11937.064140574","11324.809556057","9794.5940241991","9436.0974057127","9138.589642427","8463.273970266","7967.993508711","7985.6167754693","7534.8049223108","7088.9253723784","7643.8060876335","7695.0439728681"
"GWP_100_AR5_GHG","ITF4","Puglia","Transport","4675.3463115407","4760.6980742638","5014.314670826","5107.1590275552","5092.8244683175","5200.8547852463","5223.0160682","5299.6913523232","5481.759984083","5514.7228623078","5508.0484859331","5611.8323511881","5722.725584094","5746.3954548004","5853.4940340306","5795.5510430714","5851.1456103113","5873.9490585816","5526.5202504759","5272.912656009","5147.5871817123","5152.4986903683","4842.5877942527","4751.4067957888","4990.5332442514","4865.7931028528","4793.873996576","4595.1066658288","4745.7928807924","4782.2013909527","3867.3442303458","4302.2058800056","4502.2366856811"
"GWP_100_AR5_GHG","ITF4","Puglia","Waste","1913.7624741654","1998.972298594","1871.5375787774","1850.3097330572","1919.5032574654","1969.8718612122","2028.162843947","2094.731890794","2055.913007134","2080.0882120508","2174.3595579058","2128.5018230273","2069.9404586369","1983.4448394875","1854.1702429586","1835.7584425831","1754.4888591174","1699.4509430814","1687.2282178315","1640.8559319416","1642.4931721447","1649.8473789343","1593.4094515871","1646.231780179","1369.5803445065","1298.7142638807","1213.3714500793","1344.4653266325","1250.9168948891","1196.7642823803","1098.12060777","1050.7077648513","1000.0986243481"
"GWP_100_AR5_GHG","ITF5","Basilicata","Agriculture","669.8756015621","694.20564720488","673.50596685566","671.71126618936","673.83054830535","651.94654387741","668.20204803589","650.6221354352","664.0705590143","662.94973632987","650.45980413913","576.46348556399","600.24582482132","571.26878285738","552.44652816871","533.58414495058","531.00425391141","538.00978426733","518.75309739649","511.18550560677","520.9068933435","504.45559703953","508.43485296421","510.75663993566","500.38148203932","512.58823425219","510.4136521703","505.82069255796","505.81411648843","500.98163943964","513.32278466771","517.1214776772","496.10151955077"
"GWP_100_AR5_GHG","ITF5","Basilicata","Buildings","775.15257760535","823.34340167588","783.65672876811","784.47013034796","710.00324639136","770.53167029959","785.66071007669","765.57449487717","773.52945824148","800.93280699381","766.66393271268","799.37267383033","768.49672318585","802.12427891726","808.0978968588","861.67354597669","820.76677070837","764.71800297847","766.27490290155","775.26288774834","783.7505417402","734.20596268256","725.67434415244","682.91050896521","599.7458220764","653.02749425325","648.88542441259","655.71310994316","619.18819937655","603.15553437793","589.09117854351","633.3210837006","604.4603700899"
"GWP_100_AR5_GHG","ITF5","Basilicata","Energy","415.09601544024","477.82508243517","458.93931079766","493.62002347882","512.13293189931","566.26025125605","595.83198247151","725.57856455145","819.78193014078","880.39464403089","14.731427312403","20.057351598869","20.042056712024","282.53531954226","598.78746371015","609.42883773875","617.97013418374","613.80923168573","638.9612437346","602.45603488949","655.40633570292","658.65093947533","523.01431098973","455.86437692146","432.47155953318","557.33237418189","568.61063844553","562.55558365398","611.30299033248","604.7049891624","536.22695788825","566.89209703512","593.06618284821"
"GWP_100_AR5_GHG","ITF5","Basilicata","Industry","2494.1393990843","2421.8119730804","2416.5764614716","2381.2419275958","2430.5615871272","2516.7384831803","2460.2620955377","2498.0709846778","2470.9039982968","2414.9581925106","2363.2487836265","2266.4652464885","2324.4844980491","2387.0723288475","2294.9843321615","2258.8685663054","2129.8589457351","2087.0753560933","1754.465134489","1826.0129935964","1814.9878750233","2080.8815534543","1855.9816348409","2153.8664042672","2123.4579924383","2091.309853786","1811.3745138101","1710.0441374892","1916.7758763164","1832.3593811123","1024.1858014026","1106.1348257141","1062.0923259073"
"GWP_100_AR5_GHG","ITF5","Basilicata","Transport","1824.0313666494","1846.1773633043","1934.1995390545","1962.9214491853","1947.1757853751","1980.7999087191","1984.0798247298","2011.6023060411","2080.9164999616","2102.5202933226","2106.0571802735","2150.1604388766","2196.536395893","2208.0845259582","2261.9580323793","2246.3047562249","2276.1849623359","2293.5914755785","2157.8149742462","2053.5198512886","2004.4228057188","2015.8903221869","1885.9287641781","1834.110711328","1917.5775627229","1853.6393043617","1831.1926454591","1751.6619050991","1809.8540226275","1824.8724786981","1476.829292903","1642.866146119","1718.50286831"
"GWP_100_AR5_GHG","ITF5","Basilicata","Waste","88.695050677352","91.935659221272","86.203573464432","89.952478287871","93.570129367961","95.671098063442","97.872037885293","101.18765917818","103.71380672812","104.751694353","109.48887209891","106.89589003137","103.8891735755","104.37804389803","97.336139189649","96.214963699657","92.453306628825","89.664903729884","88.064145120352","86.942292570521","86.216104898173","79.316184216733","78.512537868537","78.544067843488","73.101248116149","67.341012505818","62.752185770558","66.944920241816","63.840877651907","61.224628285421","56.28342271627","54.32398352947","51.945158659516"
"GWP_100_AR5_GHG","ITF6","Calabria","Agriculture","639.38105208788","647.39952271585","634.73367501857","627.94473310594","622.6423613426","614.96767775218","629.27838772479","613.03230881233","620.00349657523","623.88936186259","613.52797337705","533.91352154946","559.97903387486","538.58106999201","526.39413630426","508.88113059373","514.61755239269","521.19276698347","510.92000168244","502.04071474675","505.49979420097","494.01576078529","495.02860510872","498.7533481781","489.11795577791","497.16833113614","501.89081112343","496.08241721803","500.4299566647","493.8997263412","504.60089410925","507.33337964355","500.54624851704"
"GWP_100_AR5_GHG","ITF6","Calabria","Buildings","2427.9405538507","2572.701897538","2467.6975800366","2465.7682910097","2244.0994352247","2431.5051456612","2470.7698124301","2419.0805113823","2453.5854506431","2544.0205848411","2438.8019141968","2541.5222351869","2453.5048828728","2558.5604709277","2583.3708940085","2753.7072526438","2624.7719810961","2472.6685559284","2490.2034380733","2513.5329793773","2521.7940903423","2369.0748799683","2348.7328552072","2216.8798180294","1959.8816686237","2122.2025963315","2106.0736489337","2127.3952272692","2024.4268336554","1976.0894420915","1918.0222776839","2057.7405890664","1978.9032056594"
"GWP_100_AR5_GHG","ITF6","Calabria","Energy","9135.72624304","9150.7881063328","10092.986397664","9918.9629370555","9980.4923723752","11207.079011822","11309.534770527","10453.856752063","9916.8833769097","8637.9004691358","9309.4028408833","8352.6129224978","8654.4998484677","7544.7070968425","6317.3739156536","5017.5323822986","7033.696548155","5989.7757415713","8655.0534278061","6759.4389416314","7908.403149021","7166.8613973968","6616.373068773","5397.9260959393","4926.4530846661","5136.9453653255","5592.6724169682","5914.9937782471","5381.7385122544","5605.4774058882","5300.7941387315","5703.2240783389","5853.1958251526"
"GWP_100_AR5_GHG","ITF6","Calabria","Industry","1946.1791968742","1884.0780001508","1905.9641154227","1748.7290943601","1746.6447231506","1834.6185387877","1776.7638084556","1815.5310228996","1846.008315463","1980.9695762429","2043.2135789841","2026.3424011663","2069.4755021868","2234.0022106145","2286.2190679916","2312.6969826966","2202.4063552583","2222.9993775859","2255.5059613594","1679.4618259397","1739.0924770905","1583.0417441937","1400.3207238769","1252.0130581677","1293.1839430921","1391.8845104484","1318.2334874223","1402.8345823376","1407.9172481532","1366.1134757739","1291.0600284277","1380.3622224314","1314.3489115537"
"GWP_100_AR5_GHG","ITF6","Calabria","Transport","3730.8137515576","3787.3487993541","3978.5646967372","4044.9909069742","4022.8949554533","4100.2356757238","4112.4230955696","4170.5189214213","4313.8367550508","4349.8330304537","4350.4931458904","4437.155709556","4528.6214094165","4549.5071768408","4647.6442488807","4608.7095356797","4661.1423763887","4688.1289466865","4411.0608370954","4203.1298660337","4102.6666268301","4116.7292054268","3860.1765939788","3771.1564493677","3952.0598618223","3837.3860970061","3785.9668521256","3624.937929793","3744.4502968548","3774.3568406098","3053.2826963179","3396.6248182778","3553.8614949737"
"GWP_100_AR5_GHG","ITF6","Calabria","Waste","217.18233325515","226.2909848368","211.9005736858","212.60810002152","220.73871760688","226.72571954486","233.35874199436","241.19014408647","239.88044847107","242.73713882058","254.42589571453","249.01149225682","241.95152396701","239.5769807852","223.14542122711","221.12450044666","211.41378042936","204.74862020052","201.17519054832","199.8270005067","145.98541730008","160.42711496014","154.68460601347","208.61592130784","200.84442846625","184.31059939658","166.36680840894","158.52112818754","147.75435786758","141.34843077372","129.51380371204","124.10111566866","118.15764048831"
"GWP_100_AR5_GHG","ITG1","Sicilia","Agriculture","845.4397656058","821.38762891587","801.70173198153","781.71739929743","779.9415082957","777.09371077932","791.47311297753","785.78036399792","786.59180752235","787.3426051178","790.07083101748","615.61892424061","681.09955451721","666.05142210824","654.24745570391","645.13230168444","640.23365818936","647.63406410947","657.51626689471","651.03715160802","653.73042193102","635.81538074686","622.89248825022","623.77341755624","613.27569472578","614.12991492167","624.89642949532","621.01790628265","639.29617982765","633.70429463275","637.97057611294","643.06639817409","647.14350612249"
"GWP_100_AR5_GHG","ITG1","Sicilia","Buildings","5370.8729852068","5746.6574034197","5471.7464146783","5519.322803007","4959.7177208704","5371.3250143933","5463.8558713178","5360.0670777996","5591.0538670871","5814.2871049347","5550.803957099","5773.5318126983","5548.5754403678","5817.1675664322","5934.318360323","6300.8409808168","5913.9065927506","5487.7258405254","5606.4180443578","5681.0867282953","5718.9314994231","5442.4629395193","5356.904978874","5141.6728846774","4493.5989484049","4900.8208040595","4836.0746258701","4881.024740436","4719.9439248278","4620.4411690179","4466.8144003745","4764.4202087559","4540.5492783652"
"GWP_100_AR5_GHG","ITG1","Sicilia","Energy","13331.856386529","12846.265971296","12333.584088864","12226.999551641","11903.509175737","12579.311127968","12037.657518486","11192.277084772","10694.974546392","10637.461344669","12053.374251823","10741.124023107","10798.074588235","9450.6673086001","11582.967852781","10229.178162951","9784.3846475834","8690.1008748191","7690.4109631703","6066.221157314","7837.2019643536","7132.51075613","6532.4570639921","5359.6328922007","4911.2343009952","5293.8942139288","5712.2458970884","6002.6610259082","5538.2058835794","5724.5363106603","5386.8437845106","5786.048308786","5925.1572184653"
"GWP_100_AR5_GHG","ITG1","Sicilia","Industry","14621.113982014","13360.694054304","13617.045227143","13620.33909658","13571.461183003","14342.501794988","13741.766268712","14334.958961231","15001.455713385","14969.25057499","14743.56008367","15092.756073689","15594.23639822","15875.184007309","15759.338042372","16286.728599538","13642.041631916","14004.291446588","13343.297474283","10955.022288372","12328.265593864","11835.082589437","10634.247406826","8548.8001274607","7799.7496540173","8839.6267653651","7972.9349987212","8676.6980647096","8725.323318178","8500.9321828133","7793.6634148793","8417.1234992215","8247.5105824335"
"GWP_100_AR5_GHG","ITG1","Sicilia","Transport","7677.862397373","7811.4197313543","8221.724113832","8370.2513968267","8339.9455561093","8511.8397415126","8538.9075187035","8654.7011879417","8943.9599278743","8996.5328627253","8977.4580359864","9142.729979145","9318.8612685701","9351.9116195854","9527.7352003359","9431.5657261726","9520.5616842136","9557.4949896912","8989.1646051941","8570.4162590958","8361.4659382702","8372.4103834571","7872.3297956772","7725.8430234184","8108.927518388","7919.8170481555","7806.5011983752","7480.7246652709","7726.8889047493","7786.2223419334","6297.4410334712","7006.6931576809","7334.5244460217"
"GWP_100_AR5_GHG","ITG1","Sicilia","Waste","1326.2063180942","1381.3862718512","1293.6457272722","1242.2030469638","1289.7548730084","1324.6203852031","1363.2143836764","1408.9714236223","1343.9091770089","1359.971913577","1425.5508452216","1395.2917286331","1355.7253462518","1294.7379073633","1205.849841737","1195.1084299612","1142.2779804755","1106.1712558442","1027.1461021427","1091.1603011694","1036.1663746156","968.13175193542","846.10372445293","914.13854294878","952.1547045403","808.72843224609","727.99004854416","799.49079478953","747.43431308375","714.86682234622","654.81545493523","627.02866217872","596.76027753272"
"GWP_100_AR5_GHG","ITG2","Sardegna","Agriculture","2131.7983502496","2118.895849791","2055.80825555","2032.043818008","2034.8770486601","2058.3968800551","2074.0002718782","2086.6866311381","2088.1078558957","2094.6745073303","2099.0993182496","1487.2437865645","1702.5054546803","1661.7597591917","1630.6392406148","1629.5683349963","1618.9058948981","1656.6307473406","1653.0711353653","1632.7638440523","1613.4230743821","1584.9659450201","1483.6915571775","1503.8523164524","1489.5199973911","1490.842161096","1531.071431069","1511.6376601614","1520.548603374","1492.5795949338","1507.7874202287","1509.4302503229","1509.0203123479"
"GWP_100_AR5_GHG","ITG2","Sardegna","Buildings","1896.4819071448","2016.6597287773","1914.7625081489","1931.5572026113","1745.4284106042","1884.7273958392","1922.6770578149","1859.5616382234","1937.0326730884","2016.8226895911","1920.3454182759","1999.5546769111","1931.2954268642","2022.2591788085","2063.4044320051","2187.6066219334","2042.803539242","1912.8082487442","1973.8027639378","1985.0463646872","2020.8718094239","1876.2636612447","1863.4866161572","1809.1949270194","1570.082643724","1701.3297488465","1685.0105282096","1686.2947625168","1653.2680796257","1605.6762734025","1552.1573307888","1673.2389219983","1592.9883971492"
"GWP_100_AR5_GHG","ITG2","Sardegna","Energy","5243.0247289535","5018.2072258087","5774.544901897","5830.3906749101","6141.3246227166","6780.0709330581","6431.0170782596","6208.0864416385","6255.5855925273","5813.958205937","5632.7392947504","5818.1918311747","6436.6154925364","6447.7154663634","6970.896863973","7862.0267920242","7925.458605884","7630.2103468476","7455.5197053834","6501.2360551047","5723.049536321","6110.4037709712","6402.0546014306","5911.3599429912","5663.1480919743","5993.9370172738","5105.6766727125","5102.8880994221","4690.5704940947","3413.5762209497","2669.3355901076","3026.6723230568","3498.0305856733"
"GWP_100_AR5_GHG","ITG2","Sardegna","Industry","6427.6350970601","5989.5197310666","6134.7600847874","6171.1562766199","6188.1297196858","6340.9657262883","6268.7579561884","6495.1227839756","6877.2188866838","7034.7864846934","6925.639768123","7152.4744825887","7389.3021607401","7400.81854843","7445.0261712046","7771.6991144898","7200.6377826726","7419.1782737273","7277.5281975666","6466.0357008324","6762.1805803108","6678.3943723827","6153.574325662","5594.0926853967","5154.7081847603","5755.8631926553","4940.9098581742","5517.452245272","5572.6013848032","5467.2591278897","4890.4248140792","5297.3288436125","5232.1666055059"
"GWP_100_AR5_GHG","ITG2","Sardegna","Transport","4607.0757319885","4695.9491361948","4952.4508532609","5048.446530299","5037.419847121","5147.3736845272","5173.6329962393","5245.0308939271","5424.8684228946","5462.1923829302","5451.0107459866","5554.3885123936","5661.0495163991","5680.2469616291","5783.6267309025","5725.6564844189","5773.4831819964","5793.0165708362","5455.0192586371","5207.1761934899","5081.5621424676","5085.5844853291","4782.7241092995","4704.0032296413","4947.9019170707","4834.5253915956","4762.647524207","4563.1037135422","4710.7399196764","4746.5669103765","3836.5921527783","4268.2553160596","4467.5076611029"
"GWP_100_AR5_GHG","ITG2","Sardegna","Waste","819.41177442553","855.26059388848","803.17979438487","789.31271491085","816.82605302995","836.69831351756","860.47634497721","887.47569104475","868.10630677472","877.84089653317","915.14827151805","896.48019775606","872.96658454607","838.86690086749","787.37564221127","779.4862328416","753.04948406256","730.69374300675","694.53049336238","682.43381534639","703.94098593612","655.49871525615","685.81420196085","612.36983344075","567.75696854673","523.62688711773","500.73178507456","550.37396509763","516.83627525882","497.04687282073","460.14817878984","444.18514145755","426.84070218647"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Agriculture","248.11463323086","236.83475290623","232.77610495589","223.91373084185","220.86691301158","216.35534985506","222.43908102789","217.175111138","218.71112213477","219.51565284376","219.25921715024","194.07298490346","205.52703374625","200.69862930561","197.7057369864","192.06598820322","192.0361391903","191.93987837845","195.97207790977","193.01407462734","194.49818865164","187.37630338849","192.97257779916","190.80854959043","186.32353717123","186.21958412512","190.91312236371","190.09342468543","198.44120356477","197.19787345643","198.91336619405","201.12196916905","203.23655372656"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Buildings","774.19388094037","818.13429007275","776.79115552792","798.46925820321","713.54556855031","791.0994216557","813.48140559701","775.49078008074","831.29116544069","877.49811034206","836.77271304445","874.85300121641","841.8590609647","930.64936585755","932.31321267053","1004.4613346401","957.17222847266","922.35315754321","999.35986645962","1007.1917066129","1031.8652883035","902.87582194231","944.33131134856","944.35749892644","814.16091790505","878.31762621118","883.85995095505","890.91398775768","877.9279465778","852.42960832516","832.70221643617","903.43666159016","839.54511375944"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Energy","254.26257497499","292.68658654493","281.11831137888","302.36160685818","313.70148869318","346.85659277565","364.97043691201","444.4453025497","502.14855532761","539.27621769165","9.0235764791333","12.285913800686","12.276545083165","173.06395435285","366.78078498108","373.29904355534","378.53092231819","375.98220649339","351.9139593383","337.93764408021","370.74115809377","374.93110289514","294.30999965864","258.49014505267","246.39780789295","323.44561576777","327.18778321419","321.49014973395","354.00445525779","347.737592692","306.87652221776","323.8390627894","337.97475649085"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Industry","191.47069075727","182.61716587053","179.99800694878","179.8732845552","188.93231005531","195.02845861403","196.61730663819","201.39192550186","200.5109907049","207.70240523087","215.90904546172","215.11864852737","223.35423812066","231.56836186366","213.4350820827","214.23447738115","212.06270028467","209.19149448687","210.28961782055","191.82618709706","192.53546323127","192.64946022762","192.87788140257","194.90327394005","199.05977567999","202.71702749187","207.35597586552","212.75594034521","211.78506445685","194.76617750005","188.62979238075","193.79661979395","188.22736892706"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Transport","1513.5249127374","1542.421765684","1625.5973136392","1656.4869144139","1652.9326955875","1688.7480596664","1694.3504655729","1717.4438063591","1773.9277071118","1780.3838914457","1774.1597506941","1804.7387646974","1838.0392368297","1843.6354388558","1874.3037253241","1852.8920637545","1868.2093119375","1872.8159634617","1760.5318999731","1679.3481965993","1638.1606746423","1637.3734551228","1542.6457771981","1518.3926512667","1595.2092478889","1563.815859757","1540.1643620417","1477.2061265127","1525.9113491951","1537.2756180563","1243.303564466","1383.4322806318","1448.5476926338"
"GWP_100_AR5_GHG","ITH1","Provincia Autonoma di Bolzano/Bozen","Waste","81.139044751912","84.103583129876","78.859818577129","78.417214306172","81.570947537674","83.402493656023","85.321190872266","88.21162580448","86.223809393707","87.086670642017","91.024984391292","88.869275343421","86.369602881576","83.262063426296","77.64475642786","76.750397985476","73.749735030674","71.525434111061","67.465919060845","66.606468109249","66.050135919132","60.764108449223","60.148435187343","58.394595284596","54.348061104341","50.065540012112","46.653917882092","49.771060134932","47.582739690685","45.632761602191","41.949915955283","40.489480444456","38.716462768009"
"GWP_100_AR5_GHG","ITH2","Provincia Autonoma di Trento","Agriculture","192.56523586435","185.27840501434","182.08093870561","176.99377534512","174.38595596888","171.27086452315","178.85557011369","173.11439343891","175.12320212516","176.99552617679","175.14757044379","158.00900209692","165.95453329924","161.85527275003","160.390428584","155.36194805104","156.50415065934","157.88685323712","157.76547477313","158.10700100273","162.94573193303","155.14542514853","154.57688131219","155.5371528399","152.63952561493","144.77441535856","165.44220318687","164.60144938939","169.51581867973","168.08903760805","170.24876319578","171.81600158729","172.9506367578"
"GWP_100_AR5_GHG","ITH2","Provincia Autonoma di Trento","Buildings","676.20082315232","720.21215592035","683.09257011402","699.48608804292","631.66379971595","697.74621495755","716.6516862377","684.14408211447","733.11395488237","786.90542183501","747.12111609393","770.96832302732","751.16720379765","836.20276021222","831.80333384923","891.03871288732","852.20236897956","805.56270041375","891.267821853","890.59508704407","916.75177668705","797.19883306436","844.55231823823","838.68370275447","725.92831618825","780.53634049962","787.68255447677","792.2041200761","791.67764461659","761.8737515025","742.74600342132","815.57812746239","754.88137358004"
"GWP_100_AR5_GHG","ITH2","Provincia Autonoma di Trento","Energy","134.808611911","155.18081047111","149.04737491736","160.31045276616","166.32279543814","183.9014483703","193.50530841394","235.64244290762","266.23638859745","285.92126997367","4.7842503748117","6.5139235913567","6.5089563491088","91.757552051969","194.46514495414","197.92108962299","200.69500282582","199.34368778258","297.34698500251","266.41023529056","282.76601816091","278.80742044589","229.15531714818","195.2583470932","182.57105993283","221.83415463162","232.70243951396","235.26169473597","245.05191908839","247.97340743981","223.26630958462","237.36954183018","250.18696858308"
"GWP_100_AR5_GHG","ITH2","Provincia Autonoma di Trento","Industry","1379.4274003391","1414.6876421393","1385.2531236762","1338.9213352004","1410.6000845758","1462.5024374928","1443.7225493317","1494.0409694985","1500.3049490327","1458.7752048465","1523.1769877458","1539.8273332381","1537.8156579744","1633.8013442089","1426.7401990593","1371.6440967296","1332.8524471989","1332.4384298189","1267.3088369201","1119.0343179619","1170.7541290419","1017.2458224688","1058.3170305969","949.21394479506","944.12500458433","894.24660835803","907.02171951428","912.16341770419","901.77701187669","868.56122837734","840.02306606511","903.53168380548","862.10147023829"
"GWP_100_AR5_GHG","ITH2","Provincia Autonoma di Trento","Transport","1425.8971598715","1450.2212524197","1525.7560535006","1552.889940744","1546.9423588368","1578.5065867673","1582.9808799449","1604.7809388342","1658.3169116334","1667.4522965017","1664.1888228107","1694.6421423619","1727.4925686294","1733.9399911746","1766.681317686","1748.8177103918","1765.9414223073","1773.0028671851","1667.0395648703","1589.0796865089","1550.4463789398","1552.5039171717","1459.6137629672","1431.4839337864","1501.7208510933","1466.0329701757","1445.1087197973","1385.0231699001","1430.813858408","1441.8216235652","1166.3375495049","1297.6892047323","1358.3653878933"
